0.046875 62.74933655006031
0.1875 81.76128691363823
0.421875 56.62036966486339
0.75 61.59670394349617
1.171875 78.30779265074588
1.6875 75.18164244785089
2.296875 86.16277240336612
3.0 88.7175896320434
3.796875 89.94675752869234
4.6875 91.81258734297542
5.671875 91.07763358860382
6.75 89.73871714190392
7.921875 93.94105347752168
9.1875 96.0986938110649
10.546875 86.81427208540494
12.0 90.48478005441814
13.546875 87.99680611063411
15.1875 84.31631390960176
16.921875 91.48325697666799
18.75 89.95690606810193
20.671875 81.49676622230874
22.6875 81.45233686971325
24.796875 85.66539502122194
27.0 87.78572232818597
29.296875 83.52321886514454
31.6875 84.0009753910359
34.171875 86.80205838654649
36.75 86.99073757030344
39.421875 81.17955694509793
42.1875 80.44760372225159
45.046875 80.56510057628367
48.0 81.65642955552222
51.046875 82.11316716249475
54.1875 82.5995656333009
57.421875 82.17046140404119
60.75 82.15768363601998
64.171875 81.85343346990497
67.6875 83.50739871185147
71.296875 81.53545433745259
75.0 81.48249578388855
78.796875 83.7802422875762
82.6875 82.91995474794902
86.671875 84.37396962418724
90.75 83.27206282643111
94.921875 84.42083617832927
99.1875 84.41380826745248
103.546875 83.76666519036874
108.0 83.15578835025194
112.546875 82.68544528819217
117.1875 82.44413764522827
121.921875 75.20336455312317
126.75 78.74206622501798
131.671875 78.30429756099845
136.6875 77.07009004287404
141.796875 76.79451754647009
147.0 77.188762171773
152.296875 83.71882981918472
157.6875 81.25155945091102
163.171875 82.77719540968279
168.75 82.091876711701
174.421875 80.13244240187723
180.1875 83.15669561921781
