3.0 38.576241402554224
4.6875 45.31099640039931
6.75 41.33116523247586
9.1875 41.36870326327288
12.0 30.726913279900813
15.1875 40.97070044185806
18.75 38.00711660927796
22.6875 41.41500237348445
27.0 35.60049383550015
31.6875 39.3274866273195
36.75 35.89547776075037
42.1875 40.148418048157694
48.0 25.328919716005114
54.1875 38.31273888508681
60.75 33.40185421821584
67.6875 36.933804237397716
75.0 30.424047628770715
82.6875 35.555311026464885
90.75 33.520292128428736
99.1875 36.15390985285586
108.0 24.69723232685782
117.1875 35.10082819198454
126.75 31.92453002780272
136.6875 35.218675088153915
147.0 28.57496209979794
157.6875 34.30832202391309
168.75 32.28312311135674
180.1875 33.95765540289391
192.0 21.87223921165241
